,neg,neu,pos,compound
amat adu gaya anies baswedan ridwan kamil scbd bak model citayam fashion week aniesbaswedan ridwankamil kangemil scbd citayamfashionweek httpstcogcjctepez tribunkaltim,0.0,1.0,0.0,0.0
rt kompastv gaya gubernur dki jakarta aniesbaswedan ajak pimpin bank investasi eropa catwalk zebra cross kawasan d,0.0,1.0,0.0,0.0
lokasi sudirman central business district scbd viral tren citayam fashion week sisi ramai nongkrong anak muda httpstcorecaowln,0.0,1.0,0.0,0.0
scbd nama resmi sudirman central business district letak jakarta selatan netizen indonesia nama scbd diplesetkan sudirman citayam bojonggede depok rujuk anakanak remaja yg nongkrong banyak asal httpstcownhvxglobn,0.0,1.0,0.0,0.0
citayem fashion week scbd margonda nyebrangnya susah,0.0,1.0,0.0,0.0
httpstcormgcplvpc scbd kerap jadi acara citayam fashion week gan fashion remaja liat bawa merek hp konten httpstcoqqudnmi httpstcolwoeyira,0.0,1.0,0.0,0.0
intip potret ridwan kamil jajal citayam fashion week bareng driver ojol dukung anak scbd celebritiesdotid infocelebterkini httpstcovltydmek,0.0,1.0,0.0,0.0
paradizzes convomfs ntu mw fashion week scbd,0.0,1.0,0.0,0.0
merebahsenja ikut scbd fashion week wkwkwk,0.0,1.0,0.0,0.0
akamsi senengbikinkue ridwankamil aniesbaswedan kalo sudirman dukuh jkt yg jdkan scbd fashion week bkn jln simpang tp jln bidang arah yg ksh lamer u penyebrang jln kalo simpang kircon jadiin ky scbd jkt bs tubruk ancot ntar pas gaya lintas jlnnya,0.058,0.942,0.0,-0.34
kdrama menfess uda nyampe scbd nih pose cekrekkk citayam fashion week httpstcoplescdtad,0.0,1.0,0.0,0.0
zoandy scbd fashion week ayang httpstcoywpqbww,0.0,1.0,0.0,0.0
astrazenecunt muncul berita fashion week scbd gua tbtb jd ken corona lg ajgggg wkaowkaoakp,0.0,1.0,0.0,0.0
scbd fashion week httpstcohlptjkyp,0.0,1.0,0.0,0.0
kinoy idola citayam fashion week scbd httpstcoshruoykkxu,0.0,1.0,0.0,0.0
rt kba news intip gaya ridwan kamil fashion week kawasan scbd dukuh httpstcopelfoqyx,0.0,1.0,0.0,0.0
lifestyle media sosial media massa ramairamai sorot anakanak sudirman citayam bojong gede depok singkat scbd httpstcoxhsfblxjl,0.0,1.0,0.0,0.0
gubernur dki anies baswedan ramai citayam fashion week bak abg scbd ajak jajar jabat uang uni eropa catwalk kawasan stasiun mrt dukuh jakarta pusat selasa httpstcozycpuhnzp,0.0,1.0,0.0,0.0
anak muda pinggir lawan tolak tunduk hegemoni industri fashion barang mewah branded mitos satusatunya eksistensi lawan sakral merek citayam scbd subkultur httpstcoslqlxkcyd,0.0,1.0,0.0,0.0
citayam fashion week scbd ni potensi kek china street fashion kreatif iniii,0.0,1.0,0.0,0.0
scbd fashion week but we run from d crowd httpstcoqckggur,0.0,1.0,0.0,0.0
seungyoun knp si poni oren dikit udh kaya warga citayem fashion week scbd,0.0,1.0,0.0,0.0
fashion week scbd berani ga catwalk priok paling lu kelindes tronton,0.0,1.0,0.0,0.0
lenggak lenggok citayam fashion week amp rasa atmosfer scbd kudu latih amp latih raih prestasi latih ayok bdlhk pekanbaru,0.0,1.0,0.0,0.0
tanyakanrl btw y skrg good looking aja yg yg unik percaya wadah scbd tahan fashion week jeje roy bonge kurma,0.0,0.861,0.139,0.4404
gunismile bonge si selebritis scbd fashion week,0.0,1.0,0.0,0.0
fashion week scbd httpstcoctczceada,0.0,1.0,0.0,0.0
kangalpin anindthrc kemaren abin abis mangkal scbd citayem fashion week,0.0,1.0,0.0,0.0
ketemu bonge citayem fashion week paula main rumah bonge videodreamcoid videoupdate dreamcoidupdate bonge citayemfashionweek scbd httpstcoiyxvlyjl,0.0,1.0,0.0,0.0
rt divhumas polri sobat polri fenomena scbd sudirman citayam bojong gede depok kenal citayam fashion week kawas,0.0,1.0,0.0,0.0
intip gaya ridwan kamil fashion week kawasan scbd dukuh httpstcopelfoqyx,0.0,1.0,0.0,0.0
warga citayem yg suka fashion week scbd tolong ditertibin cowo melehoy cowo ko pake hils pake rok ken banget gua dada sampe bunyi deg,0.0,1.0,0.0,0.0
era trend ganti cepat fenomenal anak muda tempo adaptasi komunitas epik pandang bulu bebas berexpresiwelcome to scbd fashion week ngk ush paris dukuhatas scbd scbdfashionweek citayem httpstcolnbhtjg,0.0,1.0,0.0,0.0
tarik fenomena citayam fashion week outfit kena remaja scbd sudirman citayam bojonggede depok ajang adu gaya citayamfashionweek httpstcomouxdoy,0.0,1.0,0.0,0.0
anies baswedan delegasi eropa jajal catwalk citayam fashion week jakarta aniesbaswedan dukuhatas scbd citayamfashionweek goodnews goodnewsindonesia httpstcoycwotdrdm httpstcoxmtvjfupks,0.0,1.0,0.0,0.0
scbd kalo ngaliyan fashion week seru kali yaa httpstcohyvnwzyun,0.0,1.0,0.0,0.0
imagine this year or next year jakarta fashion week will be held at scbd to celebrate the birth of jakarta fashion street httpstcoukaluads,0.0,0.856,0.144,0.5719
caratstalk udah join fashion week scbd httpstcocuhcdbbsv,0.0,0.732,0.268,0.296
new scbd citayem fashion week udh ga seru ah udh artis celeb yg ikut,0.0,1.0,0.0,0.0
this whole scbd and citayam fashion week is interesting penasaran gmn have no idea who jeje and bonge is but i really want to know,0.061,0.797,0.142,0.2823
anies baswedan ridwan kamil langsung sorot kunjung kawasan mrt dukuh jakarta pusat eks lenggang runway citayam fashion week ala mudamudi scbd sudirmancitayambojonggededepok yld ridwankamil aniesbaswedan citayamfashionweek httpstcodemuclpx,0.0,1.0,0.0,0.0
nadilawantari rclnatasyaa nadila rachel udah main scbd sudirman citayam fashion week gitu,0.0,1.0,0.0,0.0
anies baswedan sorot anak remaja scbd citayam fashion week wawancara gubernur dki jakarta portalyogya citayamfashionweek httpstcopealaqnveg,0.0,1.0,0.0,0.0
halang hadir hormat troud bonge sang menang utama scbd sudirman citayam bojonggede depok fashion week kategori main teka teki sulit malam all about bandung jawa barat,0.0,1.0,0.0,0.0
wintertofalll ling sodaranya bonge kmrn liat scbd fashion week,0.0,1.0,0.0,0.0
scbd fashion week httpstcoiklymijphh,0.0,1.0,0.0,0.0
starbucks keliling kerap minum pilih nongkrong harga murah starling mudah temu dagang ciri khas sepeda termos hadir warna citayam fashion week merahputihcom warganaikkelas starling citayam scbd httpstcoivnxxv,0.0,1.0,0.0,0.0
enginafess cepet sembuh ayang biar fashion week scbd get well soon jake getwellsoonjake jake enhypen enhypen members enhypen httpstcoovqyzclrj,0.0,0.896,0.104,0.2732
duga anak scbd geser orang kenal yg make jalan citayem fashion week,0.0,1.0,0.0,0.0
bonge viral citayam fashion week beli toyotaid alphard pinggir jakarta orang kaya orang miskin jakarta kurang simak infografis darirepublika ya httpstcojddeuvvve scbd jakarta m miskin,0.0,1.0,0.0,0.0
gaya citayam fashion week cfw ala remaja scbd sudirman citayam bojonggede depok ramai edar media sosial jabat artis jajal tren anak muda asal daerah sangga jakarta video httpstcowdiquyp,0.0,1.0,0.0,0.0
aktivitas remaja citayam fashion week scbd batas wib httpstcofgrrqggj,0.0,1.0,0.0,0.0
mobil motor dipengenin anakanak scbd citayem fashion week scbd citayamfashionweek stasiunbni citayam bojonggede depok sudirman garasionline httpstcoszfysicghx httpstcoivskwwjk,0.0,1.0,0.0,0.0
rt sigitwid malam minggu kemarin ribu warga kena banjir aniesbaswedan pilih lokasi citayam fashion week,0.0,1.0,0.0,0.0
jcc jakarta beliau sambut riah lho ngak ya ama yg kunjung scbd fashion week httpstcoeskseqos,0.0,1.0,0.0,0.0
gilir ridwan kamil catwalk spot citayam fashion week lengkap cek instagram elganggafm info news berita ridwankamil kangemil gubernur catwalk citayamfashionweek dukuhatas sudirman scbd jakarta httpstcopnvraomp,0.0,1.0,0.0,0.0
amat adu gaya anies baswedan ridwan kamil scbd bak model citayam fashion week aniesbaswedan ridwankamil kangemil scbd citayamfashionweek httpstcogcjcswofz tribunkaltim,0.0,1.0,0.0,0.0
daniels dc mumpung kebon sirih fashion week nih geser scbd,0.0,1.0,0.0,0.0
kawasan scbd ramai bincang media sosial fenomena citayam fashion week catwalk zebra cross kunjung kawasan,0.0,1.0,0.0,0.0
anies baswedan jajal catwalk citayam fashion week ala remaja scbd keren baca lengkap httpstcojgecbvlrw mataindonesia aniesbaswdan catwalk citayamfashionweek scbd,0.0,1.0,0.0,0.0
waaahhh scbd fashion week kalo senggol fetamburam and the gangbisa dirobah puja tuuh httpstcorxejullh,0.0,1.0,0.0,0.0
santorinissun waaahhh scbd fashion week kalo senggol fetamburam and the gangbisa dirobah puja tuuh,0.0,1.0,0.0,0.0
profil bonge pentol citayam fashion week scbd jakarta amen viral youtube httpstcospasmthcjo,0.0,1.0,0.0,0.0
profil bonge pentol citayam fashion week scbd jakarta amen viral youtube httpstcolzkdgyddh,0.0,1.0,0.0,0.0
rt siap ajar ridwan kamil amp anies baswedan duta uni eropa adu gaya citayam fashion week siapbelajar ridwankamil an,0.0,1.0,0.0,0.0
basi survey acara scbd fashion week httpstcovqkwivu,0.0,1.0,0.0,0.0
lantas fenomena reproduksi ruang citayam fashion week scbd tarik,0.0,1.0,0.0,0.0
seninjumat karyawan scbd sabtuminggu ikut citayem fashion week httpstcoetmjuueeds,0.0,1.0,0.0,0.0
berita gk laku negeri panggung apresiasi utk abg scbd fashion week jd bahan bincang smpai kalang menteri tampil tv swasta mirissss httpstcosdvhiatays,0.0,1.0,0.0,0.0
ga komen citayam fashion week ya ga dapat aja plus ga niat main scbd mager malas ramai gue buka syopai udah banner syopai gue dukung sih bayar mahal kpop idol ya mending uang anak lokal httpstcootubkyp,0.0,1.0,0.0,0.0
ridwan kamil amp anies baswedan duta uni eropa adu gaya citayam fashion week siapbelajar ridwankamil aniesbaswedan citayamfashionweek scbd catwalk httpstcokvbfozr,0.0,1.0,0.0,0.0
yg ga scbd citayam fashion week pass the mic aja lur,0.0,1.0,0.0,0.0
kang emil harap remaja scbd jaga bersih jaga konten bikin macet pulang rumah gelandang bikin positif kreatif httpstcoyawwrrcij,0.0,1.0,0.0,0.0
riah citayam fashion week ridwan kamil titip pesan anak scbd sumber ridwankamil on ig httpstcokuqyyrzope,0.0,1.0,0.0,0.0
haradukuh istilah muncul citayam fashion week scbd userstory httpstcozhspxccod,0.0,1.0,0.0,0.0
alas remaja scbd suka nongkrong dukuh cipta citayam fashion week httpstcobgtdjjiif wartakotalive citayamfashionweek remajascbd,0.139,0.861,0.0,-0.2732
you link httpstcohwswjmie tag whatsapp citayem fashion week scbd kabel haaland utbk center pribumi actor jin ms teams gmail ras pulau rinca mas adam didu inul mark lee httpstcopwmnaoxdi,0.0,1.0,0.0,0.0
kemeja basic link httpstcogykckjc tag whatsapp citayem fashion week scbd kabel haaland utbk center pribumi actor jin ms teams gmail ras pulau rinca mas adam didu inul mark lee httpstcobnuudwdk,0.0,1.0,0.0,0.0
susipudjiastuti aniesbaswedan ridwankamil bu sus gak selancar scbd bu kalo ketemu anak ngesoul nyentrik kabarin bu kalo citayam fashion week traktir es kobok spt yg beli anak scbd,0.0,1.0,0.0,0.0
keren nih httpstcoqopxrmmr citayamfashionweek scbd bonge jejeslebew sudirman jakartafashionweek paulaverhoven paulabaimwong kurmabonge,0.0,1.0,0.0,0.0
ridwan kamil citayam fashion week tawur mending fashion show kumpar catat agenda scbd httpstcossahamw,0.0,1.0,0.0,0.0
vibes citayam fashion week luas model valerie veronika paula verhoeven ganti gubernur jawa barat ridwan kamil jajal catwalk scbd httpstcoyawizkwdy,0.0,1.0,0.0,0.0
kepala daerah sprt kang ridwankamil model internasional lenggak lenggok citayem fashion week gaya pakai trendyklu ganjarpranowo catwalk scbd knp gw bgt pst pakean ny tradisionalbiar olah nasionalis pdhl mah niat ny citra,0.0,1.0,0.0,0.0
rt celebdotid pesan ridwan kamil anak scbd celebritiesdotid infocelebterkini ridwankamil sobat rk httpstcohcucoal,0.0,1.0,0.0,0.0
pesan ridwan kamil anak scbd celebritiesdotid infocelebterkini ridwankamil sobat rk httpstcohcucoal,0.0,1.0,0.0,0.0
enamplus ridwan kamil ramai citayam fashion week scbd httpstcohpvqpszk,0.0,1.0,0.0,0.0
suvwoo citayem fashion week nih gedung scbd alias kerja lembur u u httpstcotctnyite,0.0,1.0,0.0,0.0
kataekana klo km fashion week scbd koling koling ak yaa,0.0,1.0,0.0,0.0
bonge citayam beli motor berkat viral media sosial citayam fashion week scbd httpstcolgjxbiufwd,0.0,1.0,0.0,0.0
gilir ridwan kamil tampil citayam fashion week baca lengkap httpstcoyjjbyqjqj mataindonesia ridwankamil citayamfashionweek tampil scbd,0.0,1.0,0.0,0.0
fairytyalie klo fashion week scbd lupa koling koling okeii,0.0,1.0,0.0,0.0
komjenl lesgoo klo jamet bareng fashion week scbd bilang aja yaa,0.0,1.0,0.0,0.0
ridwan kamil citayam fashion week bareng mamang ojol httpstcoivfktrc inilahkoran ridwankamil citayamfashionweek scbd catwalk entertainment info update httpstcogosbfhrw,0.0,0.859,0.141,0.4215
rt emtezet give away pulsa dapat ttg dinas budaya dki dukung citayam fashion,0.0,1.0,0.0,0.0
ridwan kamil cerita rasa euforia citayam fashion week hadir rapat jakarta mumpung kota ridwan kamil lewat sempat jajal catwalk citayam fashion week vradio viral update trending info ridwankamil scbd httpstcopeajlpvn,0.0,1.0,0.0,0.0
ridwan kamil coba catwalk citayam fashion week hadir rapat scbd sudirman gubernur jakarta httpstcotdhxbdjghc,0.0,1.0,0.0,0.0
weeekly tampil citayem fashion week scbd httpstcojautsmmpyv,0.0,1.0,0.0,0.0
ridwan kamil lenggok citayam fashion week driver ojol pesan remaja scbd httpstcovzzoxwd,0.0,1.0,0.0,0.0
tau gin mending gua fashion week scbd,0.0,1.0,0.0,0.0
video ridwan kamil ramekan citayam fashion week scbd ridwan kamil meramekan citayam fashion week scbd rapat kawasan sudirman kang emil ajak driver ojek fashion show httpstcoudzvanjbtv,0.0,1.0,0.0,0.0
polisi fenomena catwalk citayam fashion week izin citayemfashionweek citayam citayamfashionweek scbd sudirman httpstcofcmadktn,0.0,1.0,0.0,0.0
pulang haji ridwan kamil ramai citayam fashion week bareng ojol scbd outfit kalengkaleng pulang ibadah haji ridwan kamil ajak anies baswedan ramai citayam fashion weekia engenakan outfit keren nuansa cokelat httpstcoesajjehr,0.0,1.0,0.0,0.0
citayem aji test agama anak anak citayem fashion week scbd httpstcoianibsml,0.0,1.0,0.0,0.0
citayem fashion weekscbd fashion showwe used to said on the street,0.0,1.0,0.0,0.0
anies coba jalan trotoar viral anakanak scbd sudirmancitayam bojonggede depok riah citayam fashion week kalo fumin sih sharing street furniture troroar scbd sih ya produk street furniturenya httpstcobujhpzdhh,0.0,0.906,0.094,0.4215
fenomena citayam fashion week viral remaja scbd tidur jalan tuai sorot netizen kumuh httpstcojbgleebs,0.0,1.0,0.0,0.0
pisudesu fishkidneys sryadiptra poo teletabis pemudagabut ashadow halite papi sudirman central business district konteks thread slang scbd rujuk citayem fashion week st dukuh bni jakpus,0.0,1.0,0.0,0.0
presiden dki jkt d scbd fashion week slebeww httpstcogsereshgf,0.0,1.0,0.0,0.0
viral istilah citayam fashion week sandiaga uno bikin sebut haradukuh citayamfashionweek citayemfashionweek citayem scbd httpstconfbpitq,0.0,1.0,0.0,0.0
amat kota deret atur langgar remaja scbd citayam fashion week httpstcolrhxsul wartakotalive citayamfashionweek jakarta remajascbd,0.0,1.0,0.0,0.0
kait scbd fashion week isu ikn httpstcotvbnbqf,0.0,1.0,0.0,0.0
arie untung komentar fenomena citayam fashion week tulang remaja scbd lunak httpstcoclrhfmdvcd,0.0,1.0,0.0,0.0
rt tribunnews pamer gaya citayam fashion week datang cuan abg scbd httpstcoioqmrhj,0.0,1.0,0.0,0.0
rt mrsrachelin betul ganggu tertib remaja scbd ganggu tertib gelar citayam fashion w,0.0,1.0,0.0,0.0
pamer gaya citayam fashion week datang cuan abg scbd httpstcoioqmrhj,0.0,1.0,0.0,0.0
httpstconvhbdgrk citayamfashionweek scbd ridwankamil aniesbaswedan paulaverhoeven baimwong,0.0,1.0,0.0,0.0
undang anies baswedan ridwan kamil populer citayam fashion week ojol scbd httpstcolwfsuaxm,0.0,1.0,0.0,0.0
remaja scbd rela ganti outfit kali mejeng citayam fashion week pinjambeli tanah abang nasional httpstcoobhbwkglb httpstcozqniuwxgsz,0.0,1.0,0.0,0.0
wali kota fenomena scbd warga depok fenomena sudirman citayam bojonggede depok scbd sorot publik salah satu citayam fashion week httpstcoroffxse,0.0,1.0,0.0,0.0
bosen bgt kalo bahas citayem fashion week scbd hadeh auto skip,0.0,1.0,0.0,0.0
aksi ridwan kamil lenggang citayam fashion week scbd pesan anies baswedan tribunkaltim ridwankamil aniesbaswedan scbd citayamfashionweek httpstcofdcntung tribunkaltim,0.0,1.0,0.0,0.0
betul ganggu tertib remaja scbd ganggu tertib gelar citayam fashion week httpstcoxboihdlxge,0.0,1.0,0.0,0.0
anies baswedan cipta ruang tara jakarta citayam fashion week tribunkaltim citayamfahionweek anies scbd httpstcobwqeenv tribunkaltim,0.0,1.0,0.0,0.0
rt moanamenfess moa kemarin fashion week scbd lihat gak mo httpstcozjihhxdt,0.0,1.0,0.0,0.0
kreatifitas anak scbd ala citayem fashion week pansos jabat sampe ya artis beneran supermodel yg ikut gaya apesih,0.0,1.0,0.0,0.0
cepet bgt ya ubah image mbakmas scbd yg viral outfit kantor pake tas kemeja sepatu belt sampe lanyard branded skrg citayam fashion week yg style amp harga outfitnya nya beda drajat,0.0,1.0,0.0,0.0
eka barusan latepost scbd fashion week,0.0,1.0,0.0,0.0
gaya ridwan kamil lenggang scbd citayam fashion week viral httpstcomawpeus,0.0,1.0,0.0,0.0
citayam fashion week hadiah jt anjir andai rumah gua jkt gempa citayamfashionweek scbd bni,0.0,0.872,0.128,0.2263
scbd fashion week dukuh dukuh httpstcopqkqrfrcbd,0.0,1.0,0.0,0.0
perhati citayam fashion week scbd pikir sebenernya w ken fashionable uang w ga support,0.0,0.803,0.197,0.4019
rt id indicator fenomena citayam fashion week cfw ramai bincang netizen media sosial kecuali datamin e,0.0,1.0,0.0,0.0
adu gaya pa aniesbaswedan vs ridwankamil scbd fashion week riplion tangkapferdysambo suneo giselle tiktoklive snoop dogg rafathar dishub httpstcoyvrzdtyf,0.0,1.0,0.0,0.0
my papi out of nowhere scbd yuk liat citayem fashion week takut bgt klo bokap w join catwalk,0.0,0.879,0.121,0.296
foto mana scbd fashion week bom httpstcoyhqvwqvnz,0.0,1.0,0.0,0.0
sore wawancara inews topic fashion show week scbd httpstcocqcdchak,0.238,0.762,0.0,-0.3612
nih scbd fashion week tp minum ganti pake plastik cekek ya httpstcogqdntsgax,0.0,1.0,0.0,0.0
ridwankamil aniesbaswedan tantang ridwankamil aniesbaswedan fashion week scbd,0.0,1.0,0.0,0.0
balonkulim emakemohvaksin rickdeniro orang orang bebal kek gin yaa ga main pasar lapang orang udah normal no prokas prokes noh scbd fashion week padet no masker idup,0.15,0.85,0.0,-0.5267
sobat polri fenomena scbd sudirman citayam bojong gede depok kenal citayam fashion week kawasan sudirman jakarta sorot httpstcogldekfei httpstcouercpigfq httpstcovuzwquvt,0.0,1.0,0.0,0.0
ridwan kamil vs anak scbd citayam fashion week ridwan kamil s httpstcodmekge via youtube,0.0,1.0,0.0,0.0
caratstalk ayo ikut scbd fashion week kakak,0.0,1.0,0.0,0.0
give away pulsa dapat ttg dinas budaya dki dukung citayam fashion week walikota jakarta pusat enggan fasilitas ganggu fungsi fasilitas httpstcoazjrnguph,0.0,1.0,0.0,0.0
viral bonge pamer toyota vellfire harga spesifikasi citayam fashion week scbd httpstcosmictzqypc bonge jeje jejeslebew roycitayam citayamfashionweek citayemfashionweek scbd bpkb npwp malam seulgi jaehyun joshua kabel dishub aamir khan dancow persija conan,0.0,1.0,0.0,0.0
viral bonge pamer toyota vellfire harga spesifikasi citayam fashion week scbd httpstcosmictzqypc bonge jeje jejeslebew roycitayam citayamfashionweek citayemfashionweek scbd ruanggurubts onepiece tangkapferdysambo gempa kimseonho kimgoeun darari,0.0,1.0,0.0,0.0
ridwan kamil citayam fashion week bareng ojol puji kreativitas remaja scbd httpstcoqmojpgr tempovideo,0.0,1.0,0.0,0.0
aniesbaswedan sir pribadi peeters kris dubesunieropa dkijakarta kacau dah bos bos dah nyaingi citayem fashion week scbd hasil kerja dipamerin meriang lihat kasihan httpstcobazfntekmq,0.0,1.0,0.0,0.0
ruang publik kawasan scbd dominasi ratus remaja citayam bojong gede depok httpstcocvyrbcnxf,0.0,1.0,0.0,0.0
raisa tampil outfit netizen citayam fashion week scbd httpstcoqszdtyiuic tangkapferdysambo dancow aamir khan ruanggurubts kimseonho persija gvardiol kabel circle jaehyun onepiece mahalini conan gempa firza istri ahok allahu akbar didu,0.0,1.0,0.0,0.0
ridwan kamil kalah ramai citayam fashion week outfitnya mainmain ridwankamil scbd citayemfashionweek httpstcojwwbltin via youtube,0.0,1.0,0.0,0.0
raisa tampil outfit netizen citayam fashion week scbd httpstcoqszdtyiuic raisa citayemfashionweek citayamfashionweek scbd bonge jejeslebew jeje roycitayam,0.0,1.0,0.0,0.0
citayam fashion week jamur bulan sebut slebew scbd viral jeje bonge idola konten kreator cari uang bikin konten cbd tahan ya genpico citayamfashionweek httpstcomqukqhfmv,0.0,1.0,0.0,0.0
rt tempodotco terima pengahargaan nirwasita tantra menteri lhk ridwan kamil jajal catwalk ala remaja scbd sudi,0.0,1.0,0.0,0.0
citayem fashion week rame banget scbd,0.0,1.0,0.0,0.0
jeje slebew citayam fashion week scbd resiko tanggung httpstcosdabpy jejeslebew jeje citayamfashionweek citayam roycitayam bonge scbd kimseonho ruanggurubts onepiece jaehyun gvardiol gempa tangkapferdysambo,0.0,1.0,0.0,0.0
jeje slebew citayam fashion week scbd resiko tanggung httpstcosdabpy jejeslebew jeje citayamfashionweek citayam roycitayam bonge scbd mahalini conan firza istri allahu akbar didu ahok farhan jijima aamir khan dancow persija kebel circle,0.0,1.0,0.0,0.0
rt tempodotco anies baswedan jajal catwalk ala citayam fashion week dukuh keren remaja scbd httpstcoiancnqzd tempo,0.0,1.0,0.0,0.0
terima pengahargaan nirwasita tantra menteri lhk ridwan kamil jajal catwalk ala remaja scbd sudirman citayam bojonggede depok citayam fashion week dukuh jakarta pusat tempometro httpstcoopeapifxf,0.0,1.0,0.0,0.0
rapat kajarta gubernur jabar ridwan kamil citayam fashion week pesan anakanak scbd httpstcodtmwzyuk,0.0,1.0,0.0,0.0
ridwan kamil jalan layak model kawasan sudirman driver ojek awal sisi kanan kiri httpstcocqbwdpjvlw,0.0,1.0,0.0,0.0
sunyong kaga ikut fashion week scbd httpstcotijtcrf,0.0,1.0,0.0,0.0
sidkovlean emg scbd kenal anak citayem kenal aja sih aja rame citayam fashion week not scbd fashion week,0.0,1.0,0.0,0.0
caratstalk ni bong emg cocok scbd fashion week,0.0,1.0,0.0,0.0
scbd fashion week seventeen citayem bojomg depok fashion week,0.0,1.0,0.0,0.0
wkwkwkwkwk mamet scbd fashion week ya,0.0,1.0,0.0,0.0
shua ga join scbd fashion week httpstcosfynxtv,0.0,0.732,0.268,0.296
citayam fashion week kibar model kelas dunia nimbrung bareng geng scbd httpstcojkumezxjr,0.0,1.0,0.0,0.0
nunggu gilir catwalk citayem fashion week scbd httpstconpjnpjrk,0.0,1.0,0.0,0.0
model paula verhoeven sambang anakanak scbd nongkrong video hadir viral media sosial tiktok catwalk citayamfashionweek httpstcoqnwqprips,0.0,1.0,0.0,0.0
gubernur dki jakarta anies baswedan anies lenggang bak remaja scbd unjuk busana pekan penyebrangan jalan kawasan dukuh jakarta pusat catwalk citayamfashionweek httpstcopwnjonkz,0.0,1.0,0.0,0.0
caratstalk joshua abis langsung scbd citayem fashion week,0.0,1.0,0.0,0.0
ridwan kamil citayam fashion week scbd gubernur jawa barat ridwan kamil meramainkan citayam fashion week sudirman jakarta pusat kang emil sapa ridwan kamil ikut hadir rapat kawasan scbd httpstcoromqwwtrne,0.0,1.0,0.0,0.0
ridwan kamil kunjung kawasan scbd gaya bak model citayam fashion week httpstcotdyteyypj citayamfashionweek ridwankamil scbd,0.0,1.0,0.0,0.0
p eka mbae ya dgn citayam fashion week scbd,0.0,1.0,0.0,0.0
kunjung scbd ridwan kamil gaya bak model citayam fashion week httpstcontraijn,0.0,1.0,0.0,0.0
kang emil citayam fashion week httpstcoxznkybnoap info ridwankamil golaliid golaliid ridwan kamil bonge scbd,0.0,1.0,0.0,0.0
kang emil fashion show citayam fashion week scbd httpstcoruhcjcpve info ridwankamil golalidotid golaliid ridwan kamil bonge,0.0,1.0,0.0,0.0
scbdclsd udah join scbd fashion week blm httpstcofhqxidqw,0.0,0.761,0.239,0.296
rroyaals ikut fashion week kyak scbd,0.0,1.0,0.0,0.0
rt vdvc talk ramai citayam fashion week wakil wali kota depok imam budi hartono lebar trotoar meter,0.0,1.0,0.0,0.0
habis showcase xh scbd fashion week gak kaget si wkwkwk,0.0,1.0,0.0,0.0
papah obsessed with scbd fashion week,0.254,0.746,0.0,-0.1779
nonton berita isi citayam fashion week kepo pgn scbd kali ketemu bonge sm korma,0.0,1.0,0.0,0.0
citayam fashion week sita perhati barubaru gubernur dki jakarta anies baswedan langsung lokasi jalan dukuh gubernurdkijakarta aniesbaswedan citayamfashionweek httpstcotumcigg,0.0,1.0,0.0,0.0
ramai citayam fashion week wakil wali kota depok imam budi hartono lebar trotoar meter vdvctalk citayamfashionweek scbd sudirman dukuatas depok trotoar httpstcodwzxrce,0.0,1.0,0.0,0.0
rt jusdalle tergopohgopoh tumpang relevan scbd fashion week tiktok sub kultur kontemporer cuat,0.0,1.0,0.0,0.0
litha thaaa gtu aja sampe ultramen fashion week scbd,0.0,1.0,0.0,0.0
viral remaja scbd citayam fashion week tidur area pedestrian sudirman dibangunin satpol pp httpstcoeedhb via tribunjatim,0.0,1.0,0.0,0.0
viral remaja scbd tidur kawasan sudirman netizen citayem fashion weeknya httpstcoadhakhfpp,0.0,1.0,0.0,0.0
media sosial ramai fenomena citayam fashion week scbd jakarta selatan httpstcowialzoas,0.0,1.0,0.0,0.0
media sosial ramai fenomena citayam fashion week scbd jakarta selatan detiknetwork httpstcoztwmffuix,0.0,1.0,0.0,0.0
pake handphone sih edisi scbd citayam fashion week httpstcokyclazvbh citayam fashion week scbd dukuhatas grandindo jakpus,0.0,1.0,0.0,0.0
abg membludak citayam fashion week sudirman jakarta httpstcozpbwycnvn citayam fashion week scbd dukuhatas pasificplace jakpus,0.0,1.0,0.0,0.0
fenomena scbd citayem fashion week menko pmk biasa anak muda bosan tribunnews httpstcoooeskvjz opsiin httpstcowweshevm,0.0,1.0,0.0,0.0
before the scbd and citayam fashion week got hyped httpstcorxmtcicmf,0.0,1.0,0.0,0.0
mahluk planet angkasa boyong badut buzzerrp piara istana lepas ajang citayam fashion week scbd httpstcoxvancbylzu,0.0,1.0,0.0,0.0
rt fardhian to all local brands dont you guys want to respond the happening scbd sudirman citayem bojonggede depok fashion week with t,0.055,0.945,0.0,-0.0572
i love the idea of citayem fashion week and scbd thing it allowed you to express yourself without any judgment or feel weird because everyone is as extra as you,0.052,0.821,0.128,0.5423
rt yuswohady citayam fashion week minggu fenomena scbd sudirman citayam bojong gede depok citayam fashion we,0.0,1.0,0.0,0.0
sobat polri fenomena scbd sudirman citayam bojong gede depok kenal citayam fashion week kawasan sudirman jakarta sorot httpstcokmlctyzy httpstcoajaqsqagu,0.0,1.0,0.0,0.0
steal gayagaya kece citayam fashion week bitzen bz kacamata fashion wanita sunglasses polarized merah rp toko bitzen fashion tokopedia bebas ongkir lho httpstconeqysj cfw citayamfashionweek citayemfashionweek scbd,0.108,0.845,0.047,-0.4215
